INDEX;UUID;LINE;NAME;LATITUDE;LONGITUDE
4560;c49ad2c3-91eb-4f34-978a-40de17509566;T3A;Stade Charléty;48,81950051;2,34580358
4570;9d8104e7-9a13-4559-9959-b389d98356e1;T3A;Poterne des Peupliers;48,82087336;2,350932878
4580;30005419-968c-4c53-bcb7-ccc399697aff;T3A;Porte d'Italie;48,81905151;2,360129742
4590;188b043b-c482-4602-8c37-190533196ef7;T3A;Porte de Choisy;48,81976127;2,364015462
4600;e9f7570a-3665-4b23-a23c-a42135a58f3a;T3A;Porte d'Ivry;48,82182956;2,370053604
4610;442ef402-d0c9-4ac6-9bd8-abd684a41791;T3A;Maryse Bastié;48,8243285;2,377584291
4620;bbbaf369-dad9-4b29-b05e-588c3b02e415;T3A;Avenue de France;48,82557023;2,381165592
4630;c89da75e-6e9a-4fcd-b4fd-2b6bd06ed52f;T3A;Baron Le Roy;48,83038859;2,393449698
4640;d5f9b87c-2cb3-45ba-9ff6-8b6df61267bc;T3A;Porte de Charenton;48,83199309;2,398350104
4650;d213d242-d52e-4f37-85da-1df1fb4fe539;T3A;Porte Dorée;48,83552221;2,406657147
4660;c7d36616-ab6d-4299-bb87-8718e2079f2e;T3A;Montempoivre;48,83984107;2,40886685
4670;512a203e-6d63-4750-9666-0106daa18d8d;T3A;Alexandra David-Néel;48,84377179;2,410132038
4680;81b5c0e4-c71f-4292-a58b-81c9739aeb09;T3A;Porte de Vincennes;48,84694815;2,40955143
4690;860ae6c4-f26c-4b0c-9703-f4a17454ab6d;T3B;Porte de Vincennes;48,84739389;2,409656056
4700;d5a91b3d-8b2c-4739-8132-2942942bcd91;T3B;Porte de Montreuil;48,85298728;2,410741136
4710;98ff3639-cf5c-45a9-803f-ca7f60dfd225;T3B;Marie de Miribel;48,85870401;2,409685687
4720;684ad633-17df-4bfd-b7ea-658b903dcb50;T3B;Porte de Bagnolet;48,86343374;2,408832465
4730;37db2c49-2eea-4b6b-9858-12492e530aef;T3B;Séverine;48,86752136;2,40897894
4740;d3c2e1f0-a477-4a66-92d4-6378c1d7934a;T3B;Adrienne Bolland;48,87240409;2,408577577
4750;4209adc4-6469-4f80-b037-7392d12ec860;T3B;Porte des Lilas;48,87656878;2,407034922
4760;8aa4fc6f-f1e9-4c9d-b9f0-9e19adacb345;T3B;Hôpital Robert Debré;48,87947037;2,401221761
4770;d14e2736-d704-4ff0-a14d-bfd5bfb76901;T3B;Butte du Chapeau Rouge;48,88501679;2,396751289
4780;749ffee9-fd63-45a7-8b93-72cfde50ef4b;T3B;Porte de Pantin;48,88900765;2,395681075
4790;6a46571a-87b8-45c4-bc89-d899c09c897e;T3B;Delphine Seyrig;48,89388028;2,397738851
4800;3c9d9f68-aa33-4a9c-ae98-bf52960fc55e;T3B;Ella Fitzgerald;48,89743285;2,39504175
4810;e15406eb-c4ce-4508-9b85-462d841ce16d;T3B;Porte de la Villette;48,89742874;2,386581433
4820;aa9f05fc-7c80-455e-a28f-7c0d9d388f6e;T3B;Canal Saint-Denis;48,89873399;2,380537035
4830;45702a36-687e-45dc-9975-a02ce684ef9c;T3B;Rosa Parks;48,89755281;2,373383796
4840;8fa2722b-3ca3-4873-a030-a3cda89ded50;T3B;Porte d'Aubervilliers;48,89860117;2,369036949
4850;9ee3d3fe-736b-44e2-b0bf-bdce1f44bb89;T3B;Colette Besson;48,8984911;2,363651382
4860;eebafe7f-38f3-4eff-834b-5bf227c3a249;T3B;Porte de la Chapelle;48,89839212;2,358375469
4870;a1b8e89b-d804-4c4e-849f-bf679837a71a;T3B;Dianne Arbus;48,89832556;2,35182955
4880;c745997a-4e24-4c94-924b-1409c54ad40c;T3B;Porte de Clignancourt;48,89802475;2,345228294
4890;4bd25c10-1b69-4aa2-8a97-b316375779e0;T3B;Angélique Compoint;48,89783239;2,33802674
4900;d96dc1f7-5bef-4926-91f7-39bc7bf413e9;T3B;Porte de Saint-Ouen;48,89767182;2,329830334
4910;2a74d8ba-7e8a-42c7-8399-015ca74328cb;T3B;Epinettes - Pouchet;48,89751672;2,323727913
4920;0b9e9e19-b0ce-4317-a450-52f211d2c47a;T3B;Honoré de Balzac;48,89622649;2,318802327
4930;09920331-27e6-4431-9f00-aa2cef953f19;T3B;Porte de Clichy;48,89453086;2,314064654
4940;0219a673-ae3f-41aa-bf3f-830ef64cb3a5;T3B;Porte d'Asnières - Marguerite Long;48,88965743;2,303104618
4950;c629918c-058d-4679-b679-4a7e949fc161;T4;Bondy;48,89404828;2,48034887
4960;7ac44109-933d-4166-a27d-c5c1a9400a4d;T4;La Remise à Jorelle;48,89309463;2,487910988
4970;efad9eca-0f61-4305-9ea4-cb97e7e3c1ee;T4;Les Coquetiers;48,89250476;2,499388457
4980;2521e98d-54d6-4a66-9aee-1b5444465d17;T4;Allée de la Tour - Rendez-vous;48,89714382;2,506408247
4990;4b36d935-75db-448c-9476-cef85202d53e;T4;Les Pavillons-sous-Bois;48,90244419;2,511699303
5000;01436b08-d5c8-49cc-91ef-372137d833a0;T4;Gargan;48,90816542;2,517025495
5010;ad3a29b1-dca2-46a6-bb21-e3f39b4f2cac;T4;Lycée Henri Sellier;48,9160965;2,515061446
5020;b9bf8a23-c286-4e45-bd97-96b548a1aaac;T4;L'Abbaye;48,92192614;2,516443535
5030;61347513-9085-4eab-a3a8-5c6c7a57a38a;T4;Freinville Sevran;48,9266402;2,519103764
5040;e4873286-7c2c-45c5-9192-31ce7fef2f1d;T4;Rougemont Chanteloup;48,93093418;2,515049662
5050;f2e45860-ab52-4dc6-8eae-9c5461e3eed0;T4;Aulnay-sous-Bois;48,93195024;2,496238281
5060;13d01e4f-9c0c-48f4-89a0-e5cea1c492a7;T5;Marché de Saint-Denis;48,93895016;2,356321867
5070;1a62b952-fb31-483f-b7cd-497c96c4883c;T5;Baudelaire;48,94212546;2,356729742
5080;31b12f24-15d0-4f32-a6b6-85e98285a7d4;T5;Roger Sémat;48,94481893;2,357006355
5090;1396047e-9442-4cf3-bea8-48b1480642ca;T5;Guynemer;48,94820813;2,357461526
5100;512a8c78-a8b8-4197-8c2b-f2b7c36726de;T5;Petit Pierrefitte;48,95263788;2,357978331
5110;a8fa5784-4af6-4397-96f8-156b42579e04;T5;Joncherolles;48,95557635;2,358322856
5120;086e7c15-7ed1-436c-86b2-e2de8e0f150b;T5;Suzanne Valadon;48,9591211;2,358742504
5130;c81b2a60-0400-4c58-89f8-ffc37ce21c50;T5;Mairie de Pierrefitte;48,96351795;2,360250759
5140;a6e994ff-5d41-4560-a372-d4c42f4028a1;T5;Alcide d'Orbigny;48,96585557;2,363572224
5150;fac7f2ba-8fa0-4b87-affd-ee5d01498ac0;T5;Jacques Prévert;48,9708834;2,366003889
5160;6051d85e-871b-4c89-a717-f5ee5985803a;T5;Butte Pinson;48,97365901;2,366051716
5170;62893dca-0032-4dd8-9c70-d7fa690cf816;T5;Les Cholettes;48,97749309;2,372242924
5180;1bd33a5c-1356-419b-8071-e0d026bfe854;T5;Les Flanades;48,97666569;2,377419673
5190;ee9bc69e-be4f-4d3a-85ae-1ad873368af2;T5;Paul Valéry;48,97927613;2,380204254
5200;7e2c7271-35d4-49c5-a9e1-5c83836b5fe8;T5;Lochères;48,97852462;2,385049192
5210;b618fba3-3687-4ffd-87bf-b3e3db0ff794;T5;Garges - Sarcelles;48,97716072;2,390674881
5220;69ad7986-9ba3-4b96-971a-eeba9a1a3a22;T6;Viroflay - Rive Droite;48,80570415;2,169070049
5230;e6085529-e420-48e1-a657-0026bfa3432f;T6;Viroflay - Rive Gauche;48,80107761;2,170967401
5240;c6f3a9bd-48db-4802-9a1b-c4754d4d8deb;T6;Robert Wagner;48,78512141;2,17879859
5250;e7258eb4-02b3-4f57-ae05-82eb0372988e;T6;L'Onde;48,78198667;2,180493751
5260;8cedbeb9-2b4f-4eb1-ac96-907e7bc2b519;T6;Mairie de Vélizy;48,78045471;2,191409919
5270;f6c3097b-15e8-4244-a4f2-df5a5f1ccb21;T6;Louvois;48,78008715;2,196505812
5280;ce61977b-620f-40dd-9e7f-8f2a38280b88;T6;Inovel Parc Nord;48,78140432;2,209129227
5290;0f18f46b-eefa-4a6a-b169-3e473844f51a;T6;Dewoitine;48,78362462;2,214433502
5300;c0e9f85e-5481-4352-a4d4-f926874e1878;T6;Vélizy 2;48,78496976;2,220009517
5310;1129a184-5d5a-446a-a1ae-761a258b0f74;T6;Meudon-la-Forêt;48,78353933;2,225280295
5320;58889bff-aa45-4a01-ad93-78a87283d3c4;T6;Georges Millandy;48,78350098;2,230983559
5330;9792ff5a-6860-4043-acd1-961dfede7742;T6;Georges Pompidou;48,78490217;2,237132705
5340;eac57299-3747-47fd-9a9a-c8847932aeb6;T6;Pavé Blanc;48,78073097;2,239832018
5350;d0c02e1c-13d4-4835-90e4-617c42b757bb;T6;Mail de la Plaine;48,78368722;2,246977649
5360;cf8bf7b5-5e1c-48eb-8f39-eba4fb2e1266;T6;Hôpital Béclère;48,78671618;2,254502152
5370;700e7631-8f22-435b-a87f-b0dd4db68943;T6;Soeil Levant;48,790333;2,263389166
5380;5e9fa488-8d0d-4c8e-9aa3-98e34adea8d6;T6;Division Leclerc;48,79446888;2,272650345
5390;81a00112-3310-4949-995d-4638a4ff70d9;T6;Parc André Malraux;48,79988738;2,28195132
5400;bc054635-d16d-41ac-8958-5af4345d9da4;T6;Centre de Châtillon;48,80420494;2,289057254
5410;43bd9f87-2dfc-42ac-a25c-3cd7cf952414;T6;Vauban;48,80716985;2,294091244
5420;1af953a2-e746-4a0b-bd54-4408a3c969d0;T6;Châtillon - Montrouge;48,81060109;2,300357474
5430;2530624b-ad0d-417f-a67b-6e458619403a;T7;Villejuif - Louis Aragon;48,78728035;2,366988445
5440;844945b0-0a5a-441a-9283-a3baccbec895;T7;Lamartine;48,78310755;2,367157833
5450;e98d88dc-042b-453a-8478-9cd0522bd3ce;T7;Domaine Chérioux;48,77893639;2,367405865
5460;481e23e7-fc8e-45f0-b479-f29cdcf20788;T7;Moulin Vert;48,77207422;2,367815002
5470;201b3231-7a15-462e-bae7-6e09d0e14f39;T7;Bretagne;48,76822178;2,368041521
5480;94e034e7-7476-4607-96b0-7d15a351cda4;T7;Auguste Perret;48,76337515;2,367790536
5490;200dde2d-f470-4bfd-a5b6-628d10f70696;T7;Porte de Thiais;48,75957354;2,366398
5500;15dd6790-45d7-4d47-8b66-2576496c2b96;T7;La Belle Epine;48,75673943;2,368364699
5510;de1810cf-f18e-45f8-bf30-5cafb36ae33c;T7;Place de la Logistique;48,75281136;2,361952153
5520;655a94f3-09db-4cc1-83af-33ca6aef2480;T7;Porte de Rungis;48,75267435;2,355360989
5530;cf8e2a2a-925b-4b01-8d27-2ab19aeb793b;T7;Saarinen;48,75017404;2,354367279
5540;69a21709-603a-4ba5-8d2b-38f30df1027e;T7;Robert Schuman;48,74656859;2,352875341
5550;64ce6b66-de67-4011-87f8-ae023ed4d32f;T7;La Fraternelle;48,74168449;2,352795381
5560;3cad124b-9574-40f3-8bd9-58625a3be47b;T7;Hélène Boucher;48,73998743;2,359467821
5570;e6ce06c5-1ea1-4bb5-ad4d-06f5904672e1;T7;Caroline Aigle;48,73856278;2,369910147
5580;d1752386-6b89-4882-bee5-4920d58348f3;T7;Cœur d'Orly;48,73408816;2,371250376
5590;2f64b05b-4bce-4898-9144-92da9ecb971d;T7;Aéroport d'Orly;48,72955072;2,368264129
5600;4b309ad5-b012-4c75-b78d-aafb1391904a;T7;Athis-Mons - Porte de l'Essonne;48,71451273;2,371747143
5610;2058adb2-d272-444f-b1d7-71061b4ee9f9;T8;Epinay - Orgemont;48,95550448;2,295591695
5620;896c42c4-e05a-48a1-8819-368202b88202;T8;Epinay-sur-Seine - Gare;48,95584305;2,302222742
5630;17fd2bb1-a96f-4eab-9ecd-f7ef9c1c163a;T8;Gilbert Bonnemaison;48,95543743;2,307872568
5640;1a97967d-7476-4570-82a5-eb1c5801b4c1;T8;Lacépède;48,95587687;2,311526309
5650;56debb02-01ed-4fd6-aef9-048595ba547a;T8;Rose Bertin;48,95316825;2,315403612
5660;31e40fff-ca28-4cf3-96d5-5d9b0831ce3d;T8;Les Béatus;48,95170878;2,320216522
5670;7fece2ac-ba64-41ed-ab6d-15ee058fd046;T8;Les Mobiles;48,94993774;2,328832171
5680;54d387d7-338a-4bbe-be45-aaea43590f3a;T8;Blumenthal;48,94780765;2,339180923
5690;4bbea016-ed09-4f66-a685-2ac5d6d9f4d3;T8;Delaunay-Belleville;48,94555554;2,347312925
5700;9478be86-d49f-47dd-b1ed-ae1dc27e6885;T8;Villetaneuse - Université;48,95931814;2,342053801
5710;65864692-f3c8-43dc-913a-38ce5afdf144;T8;Pablo Neruda;48,95667185;2,343109236
5720;a6b1a1ed-59dd-4b88-b47a-2bd327b26698;T8;Jean Vilar;48,95272633;2,34346128
5730;e0e15a9f-73ef-4303-9d3c-2630697a0308;T8;César;48,94958135;2,342521826
5740;12167731-ba12-47f7-a470-e1cabff80b05;T8;Paul Eluard;48,93968871;2,345207506
5750;07d9f01d-3dc7-419b-9fbe-f49f41cd2879;T8;Saint-Denis - Gare;48,93526615;2,347862408
5760;3592a9d0-75f4-4481-a52f-34c5115722f6;T8;Pierre De Geyter;48,93205182;2,352701984
5770;9eee61f2-d9b9-44ca-b682-879cff2d1e08;T8;Saint-Denis - Porte de Paris;48,92981643;2,357292071
5780;0937c767-1064-4bd2-9179-26fd0b460bc3;T11;Epinay-sur-Seine - Gare;48,95456256;2,302305082
5790;9a3c238b-b3df-4257-a49d-588253a3b9db;T11;Epinay - Villetaneuse;48,95912802;2,3292757
5800;097c56db-e75e-4a6f-8b81-2e555a4b7176;T11;Villetaneuse - Université;48,96003376;2,343414544
5810;4f7f910a-d371-4c3d-9239-3672e36bb186;T11;Pierrefitte - Stains;48,96016289;2,365842108
5820;7d185a1a-8686-4555-b164-e6f27aefe864;T11;Stains - La Cerisaie;48,954929;2,390955086
5830;3905bab0-79a8-46a2-a550-b017ecdb99c3;T11;Dugny - La Courneuve;48,94363001;2,411473487
5840;0adcf928-174e-4d6a-8ad9-5dd86b2b172a;T11;Le Bourget;48,93020618;2,423464552
5850;ebd7f1d3-0c51-42ae-b771-58e8e8f62122;RERA;Cergy - Le Haut;49,0478762;2,01099976
5860;19b86470-b348-4c5b-8d7a-f28335cd60da;RERA;Cergy - Saint-Christophe;49,04964701;2,03429446
5870;94370a66-71b2-4016-81f1-0061f6c3c947;RERA;Cergy - Préfecture;49,03646398;2,07953494
5880;b1ba8cad-d50d-45ef-84b1-eced1843a3fa;RERA;Neuville - Université;49,01413369;2,078306591
5890;9f30a958-a99c-476a-bae1-4af8c573a3c6;RERA;Conflans - Fin d'Oise;48,99101255;2,073769886
5900;e2fbd799-5934-4f51-9292-e3a8f881d11d;RERA;Achères - Ville;48,97066505;2,077731766
5910;f8ad0f24-ca77-49a6-9458-ee450715bcc3;RERA;Poissy;48,93326541;2,04107229
5920;cdea3321-ab6a-435d-bf02-c462bda3b641;RERA;Achères - Grand Cormier;48,95540224;2,093521903
5930;359026e8-eed7-467b-b2f3-ec304fa66e6a;RERA;Maisons-Laffitte;48,94579593;2,144558757
5940;87ae680e-cbb7-4678-87fd-1ffc70c78c85;RERA;Sartrouville;48,93773606;2,157086498
5950;f86292b0-ac4c-420f-909a-3279c1c9df05;RERA;Houilles - Carrières-sur-Seine;48,92037937;2,185353376
5960;57f8cd2b-ca12-4671-acb2-72031835116a;RERA;Saint-Germain-en-Laye;48,89807641;2,094836628
5970;8e85877c-e792-4e4e-8b84-702620e138cf;RERA;Le Vésinet - Le Pecq;48,89797345;2,122117447
5980;72e00e05-1b5c-484a-bf5f-79652b8cfd29;RERA;Le Vésinet - Centre;48,89008624;2,134600875
5990;089414b4-fb0c-4c70-9605-1af506e27b09;RERA;Chatou - Croissy;48,88521122;2,155903472
6000;c484337c-351b-45af-ae02-69ccbcb68212;RERA;Rueil-Malmaison;48,88757362;2,172579449
6010;e076e4ee-7b86-45bd-aa93-032cd1445a89;RERA;Nanterre - Ville;48,89512589;2,195363987
6020;c7adb0d0-4ac2-4a89-8d70-f3161be846af;RERA;Nanterre - Université;48,90154967;2,215232347
6030;0c08b6de-a771-4ee0-a768-ed5815df333b;RERA;Nanterre - Préfecture;48,89574531;2,223212967
6040;68bf74b6-cf91-47ca-87f7-ccc6cbec9ef9;RERA;La Défense Grande Arche;48,89218708;2,237018056
6050;e17ca701-8954-424e-b6e6-f9cbce37ca91;RERA;Charles de Gaulle - Etoile;48,87423848;2,294490593
6060;91680d37-8e5c-4a01-ab95-85bd067a797b;RERA;Auber;48,87215749;2,329927171
6070;88b874bd-ab62-4b7a-bd51-73e100a39e72;RERA;Châtelet - Les Halles;48,86182227;2,347012687
6080;9dd92da4-21bc-4cf3-9abf-724a2481f1f1;RERA;Gare de Lyon;48,84413935;2,373259977
6090;fd511a28-80ea-4d12-973e-b1757195b278;RERA;Nation;48,84823711;2,395823589
6100;9a33c80c-7760-4dba-9474-8e384be04d51;RERA;Vincennes;48,84730836;2,433299718
6110;bd024e1c-efaa-409b-a8a3-4673962739b7;RERA;Val de Fontenay;48,85379558;2,488187575
6120;f836f28a-efa0-4003-8e0d-7ed9207b21ca;RERA;Neuilly-Plaisance;48,85348571;2,513825291
6130;f1c5cba4-07ca-46ca-a772-c0bd7415379f;RERA;Bry-sur-Marne;48,84490114;2,525922547
6140;68e04f13-dbf7-46b2-9e85-2e65e5ae2416;RERA;Noisy-le-Grand - Mont d'Est;48,84084343;2,547775189
6150;9f98631c-b81b-4c3f-b279-259a5a1ee70e;RERA;Noisy - Champs;48,84288484;2,580085912
6160;74b561e6-bb5b-4c2a-bcae-121af2e168d1;RERA;Noisiel;48,84349165;2,615952489
6170;814646ef-7372-4c92-84ef-3b0dff49636c;RERA;Lognes;48,8392193;2,633210913
6180;051a4092-7ea7-42cd-ac05-11ad57445c71;RERA;Torcy;48,83964552;2,655130087
6190;95cea1a5-d1d2-443c-9b10-de5987e9bfc0;RERA;Bussy-Saint-Georges;48,83653643;2,708981742
6200;d8526492-8d44-4d05-97e1-f5db95064b95;RERA;Val d'Europe;48,85539481;2,773433918
6210;fc1d6c51-72fa-4b09-b63f-a16828979bfa;RERA;Marne-la-Vallée - Chessy;48,86995013;2,782226723
6220;61545677-0e81-4a86-99e2-811968fe3d94;RERA;Fontenay-sous-Bois;48,84372026;2,463708038
6230;48bb3415-5b3d-47e6-a979-a2992a3cde6c;RERA;Nogent-sur-Marne;48,8342889;2,471681241
6240;c1faa51d-8402-45fb-94a2-be012b135077;RERA;Joinville-le-Pont;48,82103882;2,463856795
6250;365aaef1-a99e-4ad7-9edc-4d5ad3f981a2;RERA;Saint-Maur - Créteil;48,80620002;2,472720404
6260;fd755028-7cc9-4f76-b933-73c57e729010;RERA;Le Parc de Saint-Maur;48,80537766;2,486349749
6270;e4aa935d-da9c-4048-ac1f-8674ce6ace68;RERA;Champigny;48,80698507;2,510307237
6280;9b170c5f-5d64-420d-b8a9-372670d25964;RERA;La Varenne - Chennevières;48,79538384;2,5134233
6290;72b71daa-1ce1-41d1-a333-95b9c7180789;RERA;Sucy - Bonneuil;48,77170791;2,507482646
6300;6bea61dc-0e9d-4535-873d-fb1fd28a2fd0;RERA;Boissy-Saint-Léger;48,75218572;2,504559838
6310;859e65b5-cd9d-4a80-aba7-5c0f3d701401;RERB;Aéroport Charles de Gaulle 2 TGV;49,00975645;2,561232695
6320;c8751f1f-c610-4194-a217-981d66c1eeee;RERB;Aéroport Charles de Gaulle 1;49,00468746;2,570589486
6330;54440e0f-7573-4c08-8eab-8b6585f1cc7e;RERB;Parc des expositions;48,97342491;2,514360284
6340;4fe3ec90-e666-4ae7-a54d-ff128ac4bef2;RERB;Villepinte;48,96270951;2,512644628
6350;9099f5db-d217-48b8-922b-38f0dce52b21;RERB;Sevran - Beaudottes;48,94760756;2,524716389
6360;83406596-983c-4f39-ab06-f367a4c2303a;RERB;Mitry-Claye;48,97585876;2,642406305
6370;35c05628-147b-4c5a-b1cc-bd7368d2346a;RERB;Villeparisis - Mitry-le-Neuf;48,95314839;2,603135305
6380;a6ce4ab8-1bc6-434b-ab61-bb96e023c230;RERB;Vert-Galant;48,94418107;2,566448017
6390;5f43629b-1456-48b7-955e-6658730857cc;RERB;Sevran - Livry;48,93628019;2,534714977
6400;cde3e453-454e-4efa-8d43-936c98de44d9;RERB;Aulnay-sous-Bois;48,93219601;2,495513141
6410;e04688a5-7890-4c87-8f8e-03756c795e71;RERB;Le Blanc-Mesnil;48,93230542;2,475674371
6420;86da2591-82da-4317-84e3-ebcde14cdc72;RERB;Drancy - Avenir;48,93270622;2,454766383
6430;ccda5a87-71cb-45d7-b5eb-3e31c2617fca;RERB;Le Bourget;48,93073957;2,425791427
6440;ce385ea0-5cb5-49e8-8a13-74a52dccabbe;RERB;La Courneuve - Aubervilliers;48,92435388;2,386388291
6450;2b829f31-9d2d-43fc-b611-7f53798f88fd;RERB;La Plaine - Stade de France;48,9181138;2,3626656
6460;0cf2ea39-c9ba-4cd9-8d37-bb8c1f4b689b;RERB;Gare du Nord;48,88076896;2,357115335
6470;b47fc196-8ca8-427b-90e5-e0e57af864b6;RERB;Châtelet - Les Halles;48,86182227;2,347012687
6480;86f4a214-54e6-450e-9173-6dd5451485a8;RERB;Saint-Michel - Notre Dame;48,8533358;2,346034984
6490;ea2164ed-5e68-4282-9e12-1ba10ab63a7b;RERB;Luxembourg;48,84574307;2,339928
6500;5a53a086-9e23-48bf-98ad-8101d73f6ac5;RERB;Port-Royal;48,84003379;2,337096431
6510;79086800-e2c6-4556-8f5d-c8162230c6e6;RERB;Denfert - Rochereau;48,83429298;2,33285231
6520;c057d62b-f6d3-477c-b6ef-915eeb1431c0;RERB;Cité Universitaire;48,82108965;2,338978472
6530;f8096c52-fe64-4030-bd05-afab45c9b487;RERB;Gentilly;48,81522994;2,340891132
6540;e5af214e-22b7-4af9-8733-6e10c8d4143f;RERB;Laplace;48,80829659;2,334354307
6550;36f85d0f-4b55-4878-8029-ded09a1c215d;RERB;Arcueil - Cachan;48,7988925;2,328136923
6560;1cb995f4-61c1-4159-9791-fc4a2b445b68;RERB;Bagneux;48,7933363;2,322201634
6570;5945bf88-8fa6-4d5d-8929-f47942963db4;RERB;Bourg-la-Reine;48,7803138;2,312307717
6580;6905d887-ccde-4f94-85a2-32ad76c292db;RERB;Sceaux;48,78135672;2,297647679
6590;ea0827ae-d410-473e-b987-19bc76301803;RERB;Fontenay-aux-Roses;48,78761468;2,292492981
6600;92b0b5b7-a0b5-475f-8e19-f78ff69dc771;RERB;Robinson;48,7802373;2,281430595
6610;56194819-c2ee-49c0-a85d-f4b1bdb97e1e;RERB;Parc de Sceaux;48,77072199;2,310205452
6620;e7bc76cb-8538-4136-b8a4-4c80d306e4a7;RERB;La Croix de Berny;48,76169369;2,304227346
6630;d2b94347-5083-47b7-a85a-03867a216b70;RERB;Antony;48,75494653;2,300986856
6640;7af32fc7-0a9f-4629-b22d-a18612a71d80;RERB;Fontaine-Michalon;48,7433734;2,296393158
6650;4468e20c-507b-4dc5-98c6-0758743ddadd;RERB;Les Baconnets;48,73968104;2,287667495
6660;b71b718c-ef81-4d71-9a1c-15608fbd143a;RERB;Massy - Verrières;48,73471659;2,273483464
6670;f62eb415-6cb4-41cc-a317-acc9cdcd5277;RERB;Massy - Palaiseau;48,72430942;2,258966434
6680;ef7fe274-96dc-4797-91e8-fd9fb0e04b17;RERB;Palaiseau;48,71694629;2,245672515
6690;29cad501-f1a8-4540-aee6-66f199aeb67b;RERB;Palaiseau - Villebon;48,70814058;2,237314365
6700;44ae71da-6038-4a86-91ce-9b94216cccca;RERB;Lozère;48,70596898;2,212262378
6710;6e16350f-0382-41da-9d32-e1a5c06e3a1b;RERB;Le Guichet;48,70540392;2,192734885
6720;ad09ed89-8f3f-4c77-af1c-ec49a4fe5917;RERB;Orsay - Ville;48,69750567;2,181054438
6730;56d72038-f397-4001-bcd7-12211aec3156;RERB;Bures-sur-Yvette;48,69625275;2,164378243
6740;c82805fb-9db2-4902-bee1-cca618b94c24;RERB;La Hacquinière;48,69526412;2,151642039
6750;60d3bf2d-b254-4138-a8f3-dae770bce36d;RERB;Gif-sur-Yvette;48,69819698;2,136566717
6760;92482257-2cbb-4284-a17a-c10beac69498;RERB;Courcelle-sur-Yvette;48,70121772;2,097975856
6770;edc0cd0c-bcff-445f-a5e7-21c239211837;RERB;Saint-Rémy-les-Chevreuse;48,70275104;2,071242849
